"","genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"56","AT2G05440",413.147448696906,6.43790588999183,0.78254753328868,8.22685602615899,1.92191234433925e-16,1.24860416099137e-14
"57","AT5G19110",71.4580950635809,6.40719939680599,0.692619649341989,9.25067517632951,2.23079024840952e-20,2.15303389695261e-18
"58","AT4G08869",10.8416172172191,6.35396778492487,1.14229350909199,5.5624651058165,2.65990229482322e-08,5.30465038439532e-07
"59","AT1G28590",17.6482808578955,6.34592010338351,1.24617796125109,5.09230647684749,3.53733697548742e-07,5.36618137685036e-06
"60","AT3G28300",384.304921802675,6.31689603035594,0.544570411483128,11.5997782787206,4.13147236404721e-31,1.00932730577083e-28
"61","AT2G39330",9806.23589901017,6.29585913467351,0.554474125356421,11.3546491112213,7.03216499180575e-30,1.49932150502564e-27
"62","AT5G22545",10.3084618075688,6.28876982132264,1.22828287470671,5.1199686577282,3.0558643986908e-07,4.70888224326513e-06
"63","AT3G23250",38.0385469172334,6.21126006218104,1.22595700204947,5.06645832749231,4.05285423998821e-07,6.05424143251232e-06
"64","AT4G21850",22.0538787613038,6.17770108396761,1.18155654880495,5.2284430146114,1.70943504711257e-07,2.79035310058342e-06
"65","AT5G56080",9.5486178515903,6.16983092829005,1.47224393955422,4.19076673540813,2.78013368269179e-05,0.000249149695300614
"66","AT3G26830",37.7459102823957,6.1632788525993,1.35306920354461,4.55503594084728,5.23766222817167e-06,5.82450887801376e-05
"67","AT4G37010",15.3501449691199,6.15066705929854,1.24645949614001,4.93451016928003,8.03521592822106e-07,1.12979567844466e-05
"68","AT2G29460",235.539814907304,6.11954070043425,1.05403981003679,5.80579655736216,6.40607086000486e-09,1.41603751064745e-07
"69","AT1G66860",5.40658534820242,6.09291796835788,1.61010093103474,3.78418386755557,0.000154213787837966,0.00109499726496028
"70","AT4G24340",36.0537390216032,6.08992194893404,0.908545253357901,6.70293738966357,2.04271004398823e-11,7.24775774003874e-10
"71","AT3G11480",561.904058529814,6.06798163089981,1.03143313696951,5.8830586427816,4.02753141542812e-09,9.24243584012092e-08
"72","AT1G02930",2729.05688930129,5.9574570410027,0.221034276903729,26.9526388597071,5.31216622670388e-160,6.22931172574431e-156
"73","AT3G28580",4.79685462944678,5.91651762409176,1.62050250152211,3.65103887129731,0.000261181702533895,0.00171390444027069
"74","AT3G21800",7.99876662869127,5.91086602383281,1.33420516896156,4.43025267877905,9.41227380968396e-06,9.79352518449503e-05
"75","AT1G61120",185.643427694225,5.85203463115587,1.15796631049421,5.05371752020856,4.33292319025252e-07,6.42758049215638e-06
"76","AT4G16590",18196.7426674489,5.85140657625228,0.542449032604868,10.7870163361773,3.96452259325019e-27,6.83676091025711e-25
"77","AT4G05615",30.1667614430765,5.84733080823006,0.876829439017074,6.66872090287584,2.58042432116134e-11,8.93924543636587e-10
"78","AT3G05695",4.52953669491028,5.83822829439254,1.51169255892407,3.86204738518248,0.000112440750171888,0.000836900321733193
"79","AT5G24770",311450.002703855,5.78677120121804,0.405442184830545,14.2727407697762,3.23606093038502e-46,1.897383425008e-43
"80","AT2G14290",7.23488976703392,5.76310859784175,1.60067144587675,3.60043193916356,0.000317688982291124,0.00202631484951693
"81","AT1G69880",7.1658445359227,5.75647997936918,1.57422619252558,3.65670448548051,0.000255478621108604,0.00168165593625038
"82","AT3G25780",641.949868076653,5.73757619484912,0.708660303403281,8.09637024579323,5.66233124046376e-16,3.56028564564602e-14
"83","AT5G44310",6.88673257267293,5.69257423345893,1.24789575937868,4.56173858327176,5.0731786306984e-06,5.67658675695466e-05
"84","AT2G05510",4.05853160441771,5.67930046590642,1.7407949960692,3.26247517871464,0.00110443844172312,0.00582207120110865
"85","AT1G60470",32.3197081142943,5.6245830309809,0.883788133175933,6.36417577906223,1.96341185147994e-10,5.85851121536373e-09
"86","AT3G57260",1178.06886136897,5.59774456279722,0.96394030340642,5.80714857861595,6.35457425761937e-09,1.40730717718553e-07
"87","AT2G25810",6.42037691840981,5.59301744219477,1.65456054522937,3.38036432593611,0.000723898044719421,0.00406843538049475
"88","AT1G54095",6.38904247778024,5.58348855424018,1.32203946972005,4.22339021044699,2.4065462776598e-05,0.000220643979085048
"89","AT5G57420",6.13082986359367,5.53063243490393,1.31523932004562,4.20503884776811,2.61037316754541e-05,0.00023637483358472
"90","AT1G52040",17345.5035929525,5.51659381273809,0.595531973277811,9.26330417219201,1.9820175126627e-20,1.92083705473051e-18
"91","ath-miR5014b",3.58243656408379,5.50403303241147,1.36429095298794,4.0343542705147,5.47526579752697e-05,0.000447270667883664
"92","AT2G31180",3.56750726329101,5.49423923212522,1.58966052095856,3.4562343089531,0.000547778933517468,0.00322062154118455
"93","AT2G45940",50.4969519941408,5.46557052492469,0.727227927957917,7.51562242703221,5.6640803552705e-14,2.81439992737625e-12
"94","AT1G77530",24.3637008480019,5.453840946271,0.813410701533065,6.70490434413015,2.01538344226937e-11,7.17250195319325e-10
"95","AT5G56880",65.7370289326146,5.45171466195029,0.576976442852672,9.44876472771758,3.42852759691829e-21,3.54225804980285e-19
"96","AT2G30830",170.817275580943,5.44667876439997,0.625337318934927,8.70998515437514,3.03914596639244e-18,2.31419124512344e-16
"97","AT1G79310",147.005416654707,5.43883854996082,0.470673574358222,11.5554363921468,6.92945834245064e-31,1.60907511391579e-28
"98","AT1G19250",5.76333043730946,5.43837416179552,1.33334825306821,4.07873498111322,4.5281419563878e-05,0.00037995890269468
"99","AT4G09820",121.64895763302,5.43130037623889,0.412972471687888,13.1517249903856,1.66335905778469e-39,6.50179333037071e-37
"100","AT1G24070",6651.46407404734,5.41733237438459,0.240407031894501,22.5340013214002,1.92735037840808e-112,7.5336914041341e-109
"101","AT1G32350",39.658419499325,5.41533883886893,1.5250654804183,3.55088939353843,0.000383931728595288,0.00238210339437706
"102","AT2G34500",42.3436213916206,5.41180776741984,1.50745676434816,3.59002519701451,0.000330645997953426,0.00209358547246266
"103","AT5G41315",22.6013504600088,5.38637765090851,0.758721668108928,7.09928011458241,1.25408399642562e-12,5.37697110935466e-11
"104","AT5G28237",711.900987507972,5.3846380605012,0.872798718447452,6.16939272101532,6.85527687147387e-10,1.83744923961916e-08
"105","AT3G57100",5.54322316845095,5.38204398151312,1.30448726722574,4.12579265182032,3.69460031507842e-05,0.000317629989697706
"106","AT4G14630",3.28420482666036,5.36914102708686,1.25948219964616,4.26297491826027,2.01723168469414e-05,0.000189467900284868
"107","AT2G13810",13.7450621093641,5.36311029446683,1.29475508661387,4.14218128966213,3.44018238465053e-05,0.000298864327285686
"108","AT4G23590",37.5120594974136,5.31154479860712,0.839494394368329,6.32707595695592,2.49850385899424e-10,7.32467637562399e-09
"109","AT1G73325",3173.24273572878,5.30525761200327,0.26863746804149,19.74876271237,8.22072808081580e-87,1.92800735679373e-83
"110","AT5G17220",1628.27911654766,5.29640388328071,0.277671636253961,19.0743424670015,4.12578746668166e-81,7.44323795816039e-78
"111","AT5G48070",3.08213179973486,5.28588538631214,1.70542722015587,3.0994494070694,0.00193880687302622,0.00925897731482057
"112","AT5G38120",777.406503822814,5.28273066076348,0.493520433118097,10.7041781986347,9.72900553203279e-27,1.5628381283751e-24
"113","AT1G26976",3.07375363799611,5.28007147782687,1.3610053547711,3.87953762218291,0.000104655213934509,0.000788967769979442
"114","AT3G16450",45.9837924523981,5.26041486348671,0.680705521607152,7.72788628343548,1.09346954337309e-14,5.97788839177834e-13
"115","AT1G19565",151.62869350443,5.24271241426221,0.468069490583064,11.2007138250593,4.04461246697045e-29,8.24854749459635e-27
"116","AT5G64810",4.90309994067842,5.19239237918568,1.34097773514628,3.87209440029909,0.00010790414234391,0.00080981627212535
"117","AT1G61110",4.85739728033945,5.19060106879946,1.32401443789158,3.92035080604197,8.84201623031427e-05,0.000682368564164398
"118","AT2G44840",141.635561695726,5.1867700994563,0.971640688229558,5.33815654520108,9.38963719725163e-08,1.639725697596e-06
"119","AT5G57260",7.93872106986258,5.17905028023399,1.28344204284639,4.03528177146824,5.45368087645613e-05,0.000445817976979873
"120","AT4G02360",646.53395183419,5.1736700789981,0.564176177986114,9.17030934816508,4.71663541223326e-20,4.40714144713572e-18
"121","AT2G04090",2.84369836887622,5.17298213798044,1.50497721890003,3.43724946332498,0.000587654092906116,0.00341482939567075
"122","AT2G00920",113.351173043096,5.17198996932401,1.0013915022666,5.16480313405641,2.40692112311536e-07,3.80387608493427e-06
"123","AT1G79680",26.8449117382643,5.17078151893462,0.852519934998981,6.06529103503111,1.3171492113384e-09,3.30942468520744e-08
"124","AT4G21680",48.0558793679256,5.16796048120845,0.743607618144511,6.9498487577411,3.65678032647524e-12,1.47866325856593e-10
"125","AT3G25795",2.82301374368581,5.15406881311689,1.46602477915548,3.51567646495439,0.00043863515316222,0.00266441601841843
"126","AT3G28290",533.7515066489,5.13891974778815,0.52271465286895,9.83121425730634,8.26165568306716e-23,9.68803053674871e-21
"127","AT1G14250",43663.336747777,5.13722753492388,0.222411448485304,23.097855663052,4.86553192870269e-118,2.28222640647728e-114
"128","AT1G05575",29.9412661309787,5.11717405578597,0.843293581738879,6.06808134983585,1.29447337580209e-09,3.27147457787568e-08
"129","AT3G48520",172.512822765549,5.10981069793165,0.850750752176101,6.0062370616323,1.89878507566447e-09,4.63394447237864e-08
"130","AT2G39310",215.219892817436,5.08964975500492,0.874027590013688,5.82321406458716,5.77265383485137e-09,1.29062011810075e-07
"131","AT4G08870",103006.558370529,5.07660571647371,0.39062115101629,12.9962386912889,1.2851002460327e-38,4.78404064606426e-36
"132","AT4G23700",25.8548576532901,5.07392394657039,0.704719028974387,7.19992470467943,6.02458188992846e-13,2.70679155295962e-11
"133","AT1G54010",394.176549147441,5.06720127155956,0.64644357739653,7.83858243586714,4.55661042747628e-15,2.60649230135613e-13
"134","AT1G73330",1126.76323682331,5.06243516302301,0.295587508717477,17.1266884212678,9.38467505906415e-66,1.10049392080116e-62
"135","AT5G05300",4.47612289847102,5.05788911126504,1.34704611070538,3.75480027822987,0.000173479754272766,0.00121234227561358
"136","AT5G19100",121.107849104184,5.04734751396933,0.404329338954982,12.4832581454875,9.21377169278884e-36,3.04352940156305e-33
"137","AT1G52030",3007.43624179693,5.04137018188527,0.497808393910701,10.1271297221027,4.18761438980888e-24,5.61212115909644e-22
"138","AT1G07777",2.58447386600009,5.02185742270082,1.34062351224753,3.74591179165714,0.000179739743950153,0.00125050021206257
"139","AT3G44870",82.0653007371412,5.00566627866724,1.07088096308066,4.67434425602934,2.94894320355206e-06,3.49300833095488e-05
"140","AT3G57950",4.25205334608702,4.97810659981275,1.33924735419418,3.71709272691306,0.000201528492144975,0.00137237158138098
"141","AT4G08867",4.24400236957884,4.97651907407157,1.31081187409227,3.79651662639826,0.000146743525035864,0.00104958093707415
"142","AT3G48850",14.2752464552835,4.96997945139741,1.15715366180611,4.29500386633195,1.74690292104106e-05,0.000167293238902311
"143","AT3G25760",14815.5762065857,4.95089707520926,0.481296561432339,10.2865831006051,8.09998777220919e-25,1.14439164591339e-22
"144","AT3G47050",6.81683252036072,4.92025060855001,1.17400612115654,4.19099229542597,2.77737092432166e-05,0.000248997248807782
"145","AT2G44070",3.99045939062654,4.90548298788545,1.26798649589286,3.86871863681105,0.00010940880507233,0.000817967709710346
"146","AT4G37140",116.350303935558,4.87638538631405,0.667308654193386,7.30754105415943,2.72075213127759e-13,1.27619599469707e-11
"147","AT1G02940",32.4449663199723,4.80773960352768,0.715719426884836,6.71735239108059,1.85056067756369e-11,6.60596644914783e-10
"148","AT1G18520",2.20431132505936,4.80286462164441,1.56199503586628,3.07482707138102,0.00210624637893471,0.00993120151289822
"149","AT5G07475",2.19974299222359,4.80195140739799,1.49541579025716,3.21111455334587,0.00132221215838915,0.00676627574747997
"150","AT2G47180",14886.0095463262,4.7955484587884,0.280387165311895,17.1033094665869,1.40211324430004e-65,1.56589342469375e-62
"151","AT1G13710",8.7960093988394,4.79029418557642,1.0728162337264,4.46515818365038,8.00096157807257e-06,8.48695395253442e-05
"152","AT4G05625",3.73521299666408,4.78020262699431,1.23799869406014,3.86123398185274,0.000112815799295109,0.000838893132805384
"153","AT3G27415",42.827116333989,4.7554848794328,0.734167682896845,6.47738247026732,9.33274151532111e-11,2.9698885584644e-09
"154","AT4G23600",90793.281726636,4.71660574343303,0.399833110139667,11.7964361225249,4.07194237254386e-32,1.03803548329643e-29
"155","AT3G27416",41.3394227331675,4.70259058424928,0.734152322089436,6.40546987696704,1.49906981693786e-10,4.56593304112255e-09
"156","AT2G33350",5.74517256548817,4.6957250009582,1.25758447900296,3.73392410558459,0.000188519323486683,0.00130116059262307
"157","AT5G22540",5.56887358440747,4.6923755572819,1.24484826558852,3.76943575132309,0.000163617018585858,0.00115234532639464
"158","AT4G37150",892.529270397239,4.63723936838706,0.295775964117837,15.6782157137677,2.13158298991977e-55,1.56225049570589e-52
"159","AT4G07815",120.154485534929,4.59452419459672,0.288105565779365,15.9473635372781,2.97180460006988e-57,2.68068204943996e-54
"160","AT4G36510",3.18859167791658,4.56562096252918,1.32796900379524,3.43804783807527,0.000585924176804915,0.003406464977344
"161","AT5G23820",3204.42216658737,4.55731884710309,0.393052197980305,11.5946911644836,4.38444329889359e-31,1.06008606895826e-28
"162","AT1G07373",119.975278116805,4.55508604013956,1.14281289754533,3.98585459607914,6.72376799225346e-05,0.000536551652678872
"163","AT5G26220",593.596383639755,4.55303758605583,0.593867642000159,7.66675478515903,1.76402563988624e-14,9.31794894870538e-13
"164","AT2G22930",118.453879246208,4.53805186643529,0.375467077902178,12.0864175143942,1.246024559803e-33,3.74654025654612e-31
"165","AT1G32960",12.608203128477,4.53708402273637,1.14330997238524,3.96837614673373,7.23640501204335e-05,0.000571817408178749
"166","AT1G43160",48.7894610928534,4.50165185266776,1.3399490365645,3.35956945363353,0.00078064026348767,0.0043508450806978
"167","AT2G06255",272.47112753582,4.48685845469504,0.371735248770623,12.0700376666826,1.52064687679047e-33,4.51439635460339e-31
"168","AT2G09670",11.7738308632334,4.43661270083072,0.812001923713655,5.46379580055681,4.66059628571066e-08,8.75139829373676e-07
"169","AT2G41800",33.2968194321279,4.43254359238417,1.22256518880842,3.62560919692502,0.00028828104624358,0.00186690673258197
"170","AT1G80840",559.359183097489,4.42343369430903,0.741737384257891,5.96361163423721,2.46722753742732e-09,5.91655290749314e-08
"171","AT3G01055",17.4401850061738,4.42221199912024,1.00736076178628,4.3898989983277,1.13403320923136e-05,0.000115186144894339
"172","AT1G65890",422.566524813349,4.41000436336216,0.303434703545357,14.5336189692058,7.41947965799769e-48,4.57918569523736e-45
"173","AT4G27860",1273.716850203,4.40588541427597,0.272400146241988,16.1743136891049,7.65459728360528e-59,7.48013625384978e-56
"174","AT4G30540",9.47552956746054,4.39487475378897,0.854409523159455,5.1437567520754,2.69298178967465e-07,4.21337571135688e-06
"175","AT1G19550",1926.66380071164,4.37184796210071,0.382548621246115,11.4282151844119,3.02257632809019e-30,6.75128405930468e-28
"176","AT4G18440",79979.7504941439,4.3587923515683,0.227941926301689,19.1223809603122,1.64427353489899e-81,3.2135956011655e-78
"177","AT5G59580",23.3568982179669,4.35874653534468,0.658405605334892,6.62015405097842,3.58824727746734e-11,1.21086566040923e-09
"178","AT1G76790",1830.75690112175,4.35606700919449,0.41107941044847,10.5966557761728,3.08826758173073e-26,4.79663176121396e-24
"179","AT4G17480",76.0266369385972,4.35117077546581,0.403062651522892,10.7952715515213,3.62389652202589e-27,6.34263023366218e-25
"180","AT2G32487",292.23730922327,4.34501606026659,0.216293166093319,20.088549900795,9.29368949209524e-90,2.42183221842344e-86
"181","AT3G11340",12.3967476167285,4.33479494586339,1.18204089786258,3.66721232209626,0.000245209179346921,0.00162638316833239
"182","AT1G32910",2.6995811160655,4.33088803286232,1.37042684323503,3.16024752013673,0.00157635160325984,0.00779796965856425
"183","AT1G52410",11755.9841610023,4.32820407865306,0.215131567281317,20.1188702027782,5.04442785428551e-90,1.47883708083197e-86
"184","AT5G27060",43.2838187839721,4.30986199425339,1.08654734737115,3.96656621055759,7.29155265083739e-05,0.000575206136293607
"185","AT2G07925",6.24540353953145,4.2967059186079,1.17846061802601,3.64603267422302,0.000266320127985675,0.001743233592422
"186","AT4G16730",20.062274374266,4.29345234254583,0.867833781347231,4.94732105943219,7.52418176554836e-07,1.0643538272247e-05
"187","AT1G19570",69764.3024788591,4.27486058142134,0.379311360408391,11.2700568124792,1.8445084574874e-29,3.86243364762965e-27
"188","AT3G16470",11190.8466899368,4.26778739228077,0.421747395036196,10.1192975760158,4.53659609686685e-24,6.04527206021694e-22
"189","AT5G03204",150.59892009888,4.25526604524071,0.907441733196587,4.68929947739008,2.74141927649035e-06,3.28872154943878e-05
"190","AT1G09505",50.3710355311784,4.24749643321203,1.09872275448057,3.86584915611405,0.000110703347659201,0.000825826899918798
"191","AT1G19540",1993.73318124344,4.24220646286311,0.284680052793513,14.9016638898128,3.21473005301596e-50,2.09430733148287e-47
"192","AT5G22570",8.44076423454428,4.23609826000436,1.05308631564754,4.02255560352581,5.75700572680167e-05,0.000467841494492999
"193","AT1G28370",122.558885525145,4.2207273858106,0.787902983663367,5.35691255563757,8.4656065636199e-08,1.49844430744587e-06
"194","AT3G28340",4.28947013190941,4.2094320219162,1.19128723204747,3.53351560285041,0.000410071884397334,0.00252227010353283
"195","AT4G39670",5.75351289748451,4.18316336275969,1.26619510561683,3.30372731990767,0.000954085834381491,0.00516055698195321
"196","AT5G36220",1018.2242614946,4.17475853397199,0.258418437919123,16.1550335478715,1.04661619695228e-58,9.81851586684874e-56
"197","AT2G45930",30.7917025642642,4.16633425147631,0.609934817567018,6.83078606349363,8.44505958968023e-12,3.23102744790816e-10
"198","AT2G45220",9.72160273465885,4.15855629365815,0.901878307895525,4.61099491722101,4.00746337579537e-06,4.60044241568913e-05
"199","AT3G02840",26.1221545974463,4.13218828452508,1.20537804016976,3.4281264025211,0.000607762408920735,0.0035142632584857
"200","AT1G08813",13.0827188547858,4.12755978233345,0.790078620883793,5.22423930129422,1.74872508437101e-07,2.84219330587341e-06
"201","AT1G76470",8.03110898212413,4.11883503802601,0.908906664582676,4.53163696397492,5.85283704449355e-06,6.42032681031372e-05
"202","AT3G21680",13.4513395049054,4.11774970021056,0.922239025596326,4.46494844169926,8.00880355835481e-06,8.49143172938948e-05
"203","AT3G10930",22.0522010764652,4.10924466285328,0.84525381905395,4.86155113437116,1.16469485150125e-06,1.57473901748126e-05
"204","AT2G34810",4487.56157533653,4.10919892277548,0.388100545832717,10.5879751185577,3.38842113548625e-26,5.22820005858941e-24
"205","AT4G11320",1700.42875315376,4.06724608802491,0.287974151720981,14.1236498613448,2.71554500567384e-45,1.51637326233496e-42
"206","AT1G44350",6378.18322867954,4.05085465401936,0.667536489757641,6.06836437584121,1.29219470166847e-09,3.26923865568832e-08
"207","AT1G61610",636.127461201956,4.04969661700125,0.453711652139624,8.92570556189948,4.42867105548017e-19,3.73617346274016e-17
"208","AT5G48850",420.289579583349,4.02702496208091,0.582498162948971,6.91336937732745,4.73275471368852e-12,1.89415181399551e-10
"209","AT5G07990",1161.17944828823,4.02671660361395,0.254107305894644,15.8465203880579,1.48583412307339e-56,1.16157558961467e-53
"210","AT5G13330",111.434705083716,4.00960618491017,1.02405902441567,3.91540535195033,9.0252445830203e-05,0.000694224536587652
"211","AT1G67000",31.2808207834323,4.00932041266254,0.642808267492255,6.23719484552344,4.45486977492727e-10,1.24381024799249e-08
"212","AT1G47395",1244.02116196706,4.00263995563562,0.80719788203738,4.95868490825682,7.09719680288943e-07,1.01247297212996e-05
"213","AT1G76650",194.855640309107,3.99762636749247,0.596917822269955,6.69711343563226,2.12576610810605e-11,7.48582470471639e-10
"214","AT1G66100",14323.9215196019,3.99722242514207,0.229006205935441,17.4546467368178,3.17334718795349e-68,4.37791244700431e-65
"215","AT4G20190",16.6813808105922,3.99683431223375,0.713051969178777,5.60524966621565,2.07954983961277e-08,4.23365298510749e-07
"216","AT4G24570",309.434943730752,3.99360061686124,0.876803271224301,4.55472823599857,5.24533462932851e-06,5.83027644841903e-05
"217","AT1G61810",37.8774409555897,3.96722101187137,0.640388175521998,6.19502539789649,5.82756324980298e-10,1.58738491170301e-08
"218","AT3G45140",177865.563747129,3.92664041941348,0.213869875624237,18.3599509185317,2.74855452062219e-75,4.02886557325952e-72
"219","AT4G29780",568.817511934636,3.92585704752294,0.793113536187233,4.94993070777215,7.42399086494212e-07,1.05460240917921e-05
"220","AT1G19020",72.3956627859933,3.92064797490279,0.544082300284409,7.20598330960838,5.76264619712301e-13,2.59906425502165e-11
"221","AT5G13930",7023.91855738411,3.88073940163313,0.275060969614559,14.1086516457467,3.35939811264339e-45,1.83227823106571e-42
"222","AT3G26818",8.2206234867421,3.87979392707342,0.839433967145194,4.62191676644691,3.80210570661171e-06,4.38616749322009e-05
"223","AT3G08860",297.018700987424,3.87207843667002,0.522120994172591,7.4160558182613,1.20659663509244e-13,5.83470327480887e-12
"224","AT2G38240",69.3441878142537,3.86577347021935,0.995923631262983,3.88159628797739,0.000103773048291814,0.00078433428990909
"225","AT2G43510",202.211716007905,3.8620510298544,0.648546857271722,5.95492983514113,2.6018343195716e-09,6.21393282045954e-08
"226","AT5G05340",20.9729419918361,3.85298965480307,0.673040498607045,5.72475157554024,1.03585203949698e-08,2.21457045417709e-07
"227","AT5G24290",161.623188755153,3.85100939793287,0.309067068806877,12.4601091044714,1.23201951552686e-35,4.01313245800715e-33
"228","AT1G13609",2764.13612521395,3.84370706176945,0.827647044616278,4.64413796529837,3.41499308608919e-06,3.99261380099949e-05
"229","AT1G53903",11.7802642128317,3.84350857774023,0.830607333142911,4.62734727274426,3.70379175280468e-06,4.28539851892098e-05
"230","AT4G01360",20.7868252071572,3.83718825555544,0.808923989075189,4.74357085137548,2.09983453293648e-06,2.61212431741342e-05
"231","AT1G32650",3.28514139574748,3.8328825826529,1.24214897186871,3.08568671669602,0.00203082671606368,0.00963369315773491
"232","AT5G48710",4.85119801784432,3.79556228857135,1.0253797595287,3.70161616054906,0.000214230538355737,0.00144585577440492
"233","AT2G41240",446.607861980286,3.78717557835545,1.17228082890328,3.23060437821758,0.00123528791609468,0.00640814145015895
"234","AT1G45145",2159.68689068244,3.77771501185088,0.40103803108148,9.41984230688424,4.51765996702449e-21,4.62675455050766e-19
"235","AT5G23830",7.89685776121611,3.75854583264066,1.00779887806133,3.72946022709498,0.000191890390954759,0.00131899335845896
"236","AT1G52400",60226.382730209,3.75700112646157,0.23911611744934,15.7120363384017,1.25095620911448e-55,9.46408902334256e-53
"237","AT5G53820",10.778040182839,3.7538895678745,0.828396744603033,4.53151173315314,5.85630838040781e-06,6.42113139063602e-05
"238","AT5G13220",624.206876464577,3.74463485550141,0.673112628411498,5.56316238537746,2.64929149050861e-08,5.28798581505519e-07
"239","AT5G61890",10.4449045076322,3.73982706137092,0.896638951791517,4.17093976778346,3.03346041202031e-05,0.000268365699898575
"240","AT3G01830",38.330489259621,3.71422866447359,0.709718353856905,5.23338398153145,1.66434488232282e-07,2.72773448812839e-06
"241","AT3G15720",388.023798732919,3.70723449660938,0.536565350880567,6.90919473373631,4.87412504123597e-12,1.93750601003572e-10
"242","AT1G53885",25.3887273826463,3.70693702176467,0.49260487193492,7.52517328382089,5.26504500428682e-14,2.62725745713912e-12
"243","AT1G64210",14.0889006161606,3.67956006588951,0.687530825460675,5.35184740760394,8.70608004997188e-08,1.53429643917019e-06
"244","AT4G37420",6.03571067566356,3.66710885984598,0.931339283251224,3.93745751499327,8.2349506038749e-05,0.000640230790904234
"245","AT4G15440",1286.60838116233,3.66449889325341,0.398977626123991,9.18472278471721,4.1258864799995e-20,3.87057662461713e-18
"246","AT3G28220",29713.8641402366,3.65924624579601,0.210405012031268,17.391440491219,9.57960467420797e-68,1.24816926902333e-64
"247","AT1G23850",235.668211410843,3.65874396069865,0.33282693026359,10.9929324463048,4.13276345754085e-28,7.69251598172266e-26
"248","AT1G16370",28.4772602094429,3.63336470730187,0.627785299406621,5.78759125251278,7.14029002126334e-09,1.56798896880795e-07
"249","AT1G52890",589.643707423041,3.62130462497617,0.471156797312577,7.68598616348458,1.51822916865228e-14,8.12945860557122e-13
"250","AT3G56970",783.408675828223,3.61923661512408,0.993220024243829,3.64394245663696,0.000268493472334089,0.00175452142843449
"251","AT3G49570",123.24869614605,3.59585135128165,0.419401427553536,8.57376993744887,1.00151398227086e-17,7.34015857068705e-16
"252","AT1G11185",49.0926425830332,3.59302825095032,0.337412115808474,10.6487825499125,1.76660291087272e-26,2.76214253791319e-24
"253","AT3G26840",552.787043244532,3.58069323198282,0.485676902001925,7.37258291926889,1.67353436018194e-13,7.96133901609472e-12
"254","AT2G43530",7660.2831458705,3.56477188681464,0.245185141522736,14.5391024295984,6.8484724994419e-48,4.34100609538948e-45
"255","AT4G33150",1106.80311403053,3.55437154654443,0.606719312216309,5.85834581984959,4.67500358153262e-09,1.06552827014271e-07
"256","AT5G41750",112.00304797537,3.53613774065656,0.506363774165237,6.98339399670927,2.88132871023622e-12,1.17727878468937e-10
"257","AT1G65880",12.8924355050707,3.51619847554348,0.745454593777459,4.7168513077715,2.39522608897309e-06,2.93037232470975e-05
"258","AT2G22860",98.8910225397839,3.50517762918544,0.313866250851925,11.1677430105064,5.86522874542097e-29,1.17570264757571e-26
"259","AT2G15390",19.8602861410705,3.50419034218381,0.686154085906023,5.10700207746594,3.27310151509316e-07,5.01070821367362e-06
"260","AT1G43640",17.7794761385384,3.49103098060615,0.844459396007218,4.13404243840791,3.56437612412241e-05,0.000308099310368834
"261","AT2G36640",32.0364280668593,3.48702206666064,0.499799495407249,6.9768419110134,3.01889077907814e-12,1.22920217780763e-10
"262","AT5G19470",2183.20833964702,3.45904484259675,0.412525948690634,8.3850357864174,5.07103265713789e-17,3.44727330167696e-15
"263","AT1G66390",7.36520949193259,3.45024497063078,0.922091799870671,3.74175865257092,0.000182736968320332,0.00126834273986882
"264","AT5G56840",84.0371516574846,3.44927011514366,0.489417977010386,7.04769803555961,1.81901842986177e-12,7.65914528465855e-11
"265","AT1G26762",24.8383152942973,3.4422474870783,0.504877490946586,6.81798564761619,9.23258636942517e-12,3.50943027750614e-10
"266","AT1G47400",760.681231701037,3.43998131022852,0.805620289181869,4.26997849535533,1.95491815591563e-05,0.000184427576470995
"267","AT4G31110",156.700774143882,3.40593077510871,0.394502323524017,8.63348723699306,5.95092988697396e-18,4.41668223541773e-16
"268","AT3G28740",3383.75749007039,3.40492872122911,0.552862333970655,6.15872797261286,7.33315640313067e-10,1.95436951275709e-08
"269","AT5G20230",650.720906161831,3.37673205448868,0.608724671315493,5.54722391519198,2.90240945875128e-08,5.71538279060401e-07
"270","AT5G45630",47.1412559317765,3.37054460473762,1.07234293997202,3.14315922556039,0.00167134897637831,0.0081935927138379
"271","AT3G17690",27.2341558627631,3.37000773976624,0.617979607336524,5.4532669035648,4.94527570614662e-08,9.2195191682239e-07
"272","AT1G06620",344.553673539491,3.36509019295044,0.342457735378663,9.82629342341934,8.67531354912652e-23,1.00723826073101e-20
"273","AT3G03325",14.766709848762,3.36116442890376,0.592318689918692,5.6745878293409,1.39022975838779e-08,2.92684546889307e-07
"274","AT2G06050",12593.8210377623,3.35959077927337,0.454545714713528,7.39109548396186,1.45623993117254e-13,6.95584421706507e-12
"275","AT3G57460",14.4742975331466,3.3502994939174,0.60808515131462,5.5095893834513,3.59671721711206e-08,6.94270032040568e-07
"276","AT2G32510",126.084142639992,3.34948254762406,0.331610052631365,10.1006664938096,5.48680054688671e-24,7.22932209135584e-22
"277","AT1G56650",3214.93281470919,3.34694899030952,0.462959217436196,7.22946830790942,4.84888643049132e-13,2.20817346513229e-11
